"","entry_name","doi","compilation_doi","curator_name","curator_organization","curator_email","modification_date_y","modification_date_m","modification_date_d","contact_name","contact_email","contact_orcid_id","bibliographical_reference","metadata_note","associated_datasets","template_version","site_name","site_lat","site_long","site_datum","site_elevation","site_note","plot_name","pro_name","pro_note","pro_lat","pro_long","pro_elevation","pro_treatment","pro_treatment_note","pro_comp","pro_reps","pro_MAT","pro_MAP","pro_peatland","pro_usda_soil_order","pro_soil_series","pro_soil_taxon","pro_soil_taxon_sys","pro_chrono_name","pro_soil_age","pro_soil_age_note","pro_MAST","pro_MASWC","pro_land_cover","pro_lc_phenology","pro_lc_leaf_type","pro_lc_photosyn_path","pro_veg_note","pro_NPP","pro_bedrock_depth","pro_complete","pro_depth_water","pro_thaw_depth","pro_parent_material","pro_parent_chem","pro_parent_material_notes","pro_2d_position","pro_aspect","pro_aspect_deg","pro_slope","pro_slope_shape","pro_drainage_class","pro_soc","pro_soc_sigma","pro_soc_depth","pro_catchment_area","pro_permafrost","pro_thermokarst","pro_deforested","pro_water_body","pro_water_body_name","ist_name","ist_obs_date_y","ist_obs_date_m","ist_obs_date_d","ist_all_org_neg","ist_depth","ist_notes","ist_phase","ist_analyte","ist_method","ist_storage_method","ist_time_dur","ist_temp","ist_source_O2","ist_source_H2O","ist_concentration","ist_concentration_units","ist_13c","ist_13c_sd","ist_18o","ist_2h","ist_rc_lab","ist_rc_lab_number","ist_rc_year","ist_14c","ist_14c_sigma","ist_14c_sd","ist_fraction_modern","ist_fraction_modern_sigma","ist_fraction_modern_sd"
"11","Bellisario_1999","10.1029/1998GB900021",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Thompson",55.66666667,-97.86666667,NA,NA,"Peat_PF_Karst Not Yedoma",NA,"Bog","Large peatland complex 30 km west of Thompson, Manitoba, in the Northern Study Area (NSA) of the Boreal Ecosystem and Atmosphere Study (BOREAS). Within the discontinuous PF. PF absent in the wetlands but present in elevated plateaus. Collapse bog: Open graminoid bog near the margin of a collapse scar formed by the collapse of a palsa and separated from the regional ground water table. Dominated by Sph. riparium (99% cover) with Carex paupercula and Vaccinium oxycocus (14 and 5% cover, respectively). Seasonal WT -1cm and peat pore water pH = 4   NA",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Sphagnum ripariurn( average 99% cover), with Carexp auperculaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"35_CH4_5",1994,7,NA,NA,35,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.181,NA,NA
"12","Bellisario_1999","10.1029/1998GB900021",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Thompson",55.66666667,-97.86666667,NA,NA,"Peat_PF_Karst Not Yedoma",NA,"Bog","Large peatland complex 30 km west of Thompson, Manitoba, in the Northern Study Area (NSA) of the Boreal Ecosystem and Atmosphere Study (BOREAS). Within the discontinuous PF. PF absent in the wetlands but present in elevated plateaus. Collapse bog: Open graminoid bog near the margin of a collapse scar formed by the collapse of a palsa and separated from the regional ground water table. Dominated by Sph. riparium (99% cover) with Carex paupercula and Vaccinium oxycocus (14 and 5% cover, respectively). Seasonal WT -1cm and peat pore water pH = 4   NA",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Sphagnum ripariurn( average 99% cover), with Carexp auperculaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"35_CH4_6",1994,7,NA,NA,35,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.194,NA,NA
"13","Bellisario_1999","10.1029/1998GB900021",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Thompson",55.66666667,-97.86666667,NA,NA,"Peat_PF_Karst Not Yedoma",NA,"Bog","Large peatland complex 30 km west of Thompson, Manitoba, in the Northern Study Area (NSA) of the Boreal Ecosystem and Atmosphere Study (BOREAS). Within the discontinuous PF. PF absent in the wetlands but present in elevated plateaus. Collapse bog: Open graminoid bog near the margin of a collapse scar formed by the collapse of a palsa and separated from the regional ground water table. Dominated by Sph. riparium (99% cover) with Carex paupercula and Vaccinium oxycocus (14 and 5% cover, respectively). Seasonal WT -1cm and peat pore water pH = 4   NA",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Sphagnum ripariurn( average 99% cover), with Carexp auperculaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"35_CH4_7",1994,7,NA,NA,35,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.179,NA,NA
"14","Bellisario_1999","10.1029/1998GB900021",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Thompson",55.66666667,-97.86666667,NA,NA,"Peat_PF_Karst Not Yedoma",NA,"Bog","Large peatland complex 30 km west of Thompson, Manitoba, in the Northern Study Area (NSA) of the Boreal Ecosystem and Atmosphere Study (BOREAS). Within the discontinuous PF. PF absent in the wetlands but present in elevated plateaus. Collapse bog: Open graminoid bog near the margin of a collapse scar formed by the collapse of a palsa and separated from the regional ground water table. Dominated by Sph. riparium (99% cover) with Carex paupercula and Vaccinium oxycocus (14 and 5% cover, respectively). Seasonal WT -1cm and peat pore water pH = 4   NA",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Sphagnum ripariurn( average 99% cover), with Carexp auperculaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"35_CH4_8",1994,7,NA,NA,35,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.153,NA,NA
"15","Bellisario_1999","10.1029/1998GB900021",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Thompson",55.66666667,-97.86666667,NA,NA,"Peat_PF_Karst Not Yedoma",NA,"Bog","Large peatland complex 30 km west of Thompson, Manitoba, in the Northern Study Area (NSA) of the Boreal Ecosystem and Atmosphere Study (BOREAS). Within the discontinuous PF. PF absent in the wetlands but present in elevated plateaus. Collapse bog: Open graminoid bog near the margin of a collapse scar formed by the collapse of a palsa and separated from the regional ground water table. Dominated by Sph. riparium (99% cover) with Carex paupercula and Vaccinium oxycocus (14 and 5% cover, respectively). Seasonal WT -1cm and peat pore water pH = 4   NA",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Sphagnum ripariurn( average 99% cover), with Carexp auperculaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"50_CH4_1",1994,7,NA,NA,50,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-58,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,NA,NA
"16","Bellisario_1999","10.1029/1998GB900021",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Thompson",55.66666667,-97.86666667,NA,NA,"Peat_PF_Karst Not Yedoma",NA,"Bog","Large peatland complex 30 km west of Thompson, Manitoba, in the Northern Study Area (NSA) of the Boreal Ecosystem and Atmosphere Study (BOREAS). Within the discontinuous PF. PF absent in the wetlands but present in elevated plateaus. Collapse bog: Open graminoid bog near the margin of a collapse scar formed by the collapse of a palsa and separated from the regional ground water table. Dominated by Sph. riparium (99% cover) with Carex paupercula and Vaccinium oxycocus (14 and 5% cover, respectively). Seasonal WT -1cm and peat pore water pH = 4   NA",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Sphagnum ripariurn( average 99% cover), with Carexp auperculaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"50_CH4_2",1994,7,NA,NA,50,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-68.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.122,NA,NA
"17","Bellisario_1999","10.1029/1998GB900021",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Thompson",55.66666667,-97.86666667,NA,NA,"Peat_PF_Karst Not Yedoma",NA,"Bog","Large peatland complex 30 km west of Thompson, Manitoba, in the Northern Study Area (NSA) of the Boreal Ecosystem and Atmosphere Study (BOREAS). Within the discontinuous PF. PF absent in the wetlands but present in elevated plateaus. Collapse bog: Open graminoid bog near the margin of a collapse scar formed by the collapse of a palsa and separated from the regional ground water table. Dominated by Sph. riparium (99% cover) with Carex paupercula and Vaccinium oxycocus (14 and 5% cover, respectively). Seasonal WT -1cm and peat pore water pH = 4   NA",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Sphagnum ripariurn( average 99% cover), with Carexp auperculaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"50_CH4_3",1994,7,NA,NA,50,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-77,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.275,NA,NA
"18","Bellisario_1999","10.1029/1998GB900021",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Thompson",55.66666667,-97.86666667,NA,NA,"Peat_PF_Karst Not Yedoma",NA,"Bog","Large peatland complex 30 km west of Thompson, Manitoba, in the Northern Study Area (NSA) of the Boreal Ecosystem and Atmosphere Study (BOREAS). Within the discontinuous PF. PF absent in the wetlands but present in elevated plateaus. Collapse bog: Open graminoid bog near the margin of a collapse scar formed by the collapse of a palsa and separated from the regional ground water table. Dominated by Sph. riparium (99% cover) with Carex paupercula and Vaccinium oxycocus (14 and 5% cover, respectively). Seasonal WT -1cm and peat pore water pH = 4   NA",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Sphagnum ripariurn( average 99% cover), with Carexp auperculaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"50_CH4_4",1994,7,NA,NA,50,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-60,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.148,NA,NA
"19","Bellisario_1999","10.1029/1998GB900021",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Thompson",55.66666667,-97.86666667,NA,NA,"Peat_PF_Karst Not Yedoma",NA,"Bog","Large peatland complex 30 km west of Thompson, Manitoba, in the Northern Study Area (NSA) of the Boreal Ecosystem and Atmosphere Study (BOREAS). Within the discontinuous PF. PF absent in the wetlands but present in elevated plateaus. Collapse bog: Open graminoid bog near the margin of a collapse scar formed by the collapse of a palsa and separated from the regional ground water table. Dominated by Sph. riparium (99% cover) with Carex paupercula and Vaccinium oxycocus (14 and 5% cover, respectively). Seasonal WT -1cm and peat pore water pH = 4   NA",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Sphagnum ripariurn( average 99% cover), with Carexp auperculaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"50_CH4_5",1994,7,NA,NA,50,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.171,NA,NA
"20","Bellisario_1999","10.1029/1998GB900021",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Thompson",55.66666667,-97.86666667,NA,NA,"Peat_PF_Karst Not Yedoma",NA,"Bog","Large peatland complex 30 km west of Thompson, Manitoba, in the Northern Study Area (NSA) of the Boreal Ecosystem and Atmosphere Study (BOREAS). Within the discontinuous PF. PF absent in the wetlands but present in elevated plateaus. Collapse bog: Open graminoid bog near the margin of a collapse scar formed by the collapse of a palsa and separated from the regional ground water table. Dominated by Sph. riparium (99% cover) with Carex paupercula and Vaccinium oxycocus (14 and 5% cover, respectively). Seasonal WT -1cm and peat pore water pH = 4   NA",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Sphagnum ripariurn( average 99% cover), with Carexp auperculaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"50_CH4_6",1994,7,NA,NA,50,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.214,NA,NA
"21","Bouchard_2015","10.5194/bg-12-7279-2015",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Bylot Island",73.15,-79.96666667,NA,NA,"Lake_NoKarst_Bylot Yedoma Unknown",NA,"Polygonal pond","The plains that stretch out on either side of the mountains belong to the Arctic Lowlands physiographic region (Bostock, 1970). The numerous valleys formed in the lowlands were shaped during the successive Pleistocene glaciations (Klassen, 1993). Since the Holocene, these valleys developed highly dynamic biogeosystems rich in permafrost ground ice, peat, and aquatic environments. A terminal moraine, located about halfway between the actual glacier front and the seashore and sitting on marine clay, was 14Cdated to  9.8 k yrBP (Allard, 1996). Glacial retreat, accompanied by a marine trans15 gression phase, ended around 6 k yrBP. The outwash plain is bordered on both sides by a 3 to 5 m-thick terrace, criss-crossed by networks of tundra polygons associated with the formation of syngenetic ice wedges (Figs. 1d and 2a). Along the southern bank of the river, the upper portion of the terrace is composed of alternating organic (peat) and mineral (wind-blown sand and silt) material, which started to accumulate over glacio-fluvial sands and gravels around 3700 years ago (Fortier and Allard, 2004). These peaty loess deposits contain 25 excess pore ice (> 100% dry weight) and their gravimetric organic matter content can reach over 50 %. The active layer depth in such deposits generally ranges between 40 to 60 cm, and the maximum depth of permafrost on Bylot Island has been estimated to be over 400m (Smith and Burgess, 2000).  Permafrost terrace, glacier valley in Bylot Island - Eastern Canadian Arctic",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"5_CH4_1",2013,7,NA,NA,5,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0702,NA,NA
"22","Bouchard_2015","10.5194/bg-12-7279-2015",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Bylot Island",73.15,-79.96666667,NA,NA,"Lake_NoKarst_Bylot Yedoma Unknown",NA,"Polygonal pond","The plains that stretch out on either side of the mountains belong to the Arctic Lowlands physiographic region (Bostock, 1970). The numerous valleys formed in the lowlands were shaped during the successive Pleistocene glaciations (Klassen, 1993). Since the Holocene, these valleys developed highly dynamic biogeosystems rich in permafrost ground ice, peat, and aquatic environments. A terminal moraine, located about halfway between the actual glacier front and the seashore and sitting on marine clay, was 14Cdated to  9.8 k yrBP (Allard, 1996). Glacial retreat, accompanied by a marine trans15 gression phase, ended around 6 k yrBP. The outwash plain is bordered on both sides by a 3 to 5 m-thick terrace, criss-crossed by networks of tundra polygons associated with the formation of syngenetic ice wedges (Figs. 1d and 2a). Along the southern bank of the river, the upper portion of the terrace is composed of alternating organic (peat) and mineral (wind-blown sand and silt) material, which started to accumulate over glacio-fluvial sands and gravels around 3700 years ago (Fortier and Allard, 2004). These peaty loess deposits contain 25 excess pore ice (> 100% dry weight) and their gravimetric organic matter content can reach over 50 %. The active layer depth in such deposits generally ranges between 40 to 60 cm, and the maximum depth of permafrost on Bylot Island has been estimated to be over 400m (Smith and Burgess, 2000).  Permafrost terrace, glacier valley in Bylot Island - Eastern Canadian Arctic",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"60_CH4_2",2013,7,NA,NA,60,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7356,NA,NA
"23","Bouchard_2015","10.5194/bg-12-7279-2015",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Bylot Island",73.15,-79.96666667,NA,NA,"Lake_NoKarst_Bylot Yedoma Unknown",NA,"Polygonal pond","The plains that stretch out on either side of the mountains belong to the Arctic Lowlands physiographic region (Bostock, 1970). The numerous valleys formed in the lowlands were shaped during the successive Pleistocene glaciations (Klassen, 1993). Since the Holocene, these valleys developed highly dynamic biogeosystems rich in permafrost ground ice, peat, and aquatic environments. A terminal moraine, located about halfway between the actual glacier front and the seashore and sitting on marine clay, was 14Cdated to  9.8 k yrBP (Allard, 1996). Glacial retreat, accompanied by a marine trans15 gression phase, ended around 6 k yrBP. The outwash plain is bordered on both sides by a 3 to 5 m-thick terrace, criss-crossed by networks of tundra polygons associated with the formation of syngenetic ice wedges (Figs. 1d and 2a). Along the southern bank of the river, the upper portion of the terrace is composed of alternating organic (peat) and mineral (wind-blown sand and silt) material, which started to accumulate over glacio-fluvial sands and gravels around 3700 years ago (Fortier and Allard, 2004). These peaty loess deposits contain 25 excess pore ice (> 100% dry weight) and their gravimetric organic matter content can reach over 50 %. The active layer depth in such deposits generally ranges between 40 to 60 cm, and the maximum depth of permafrost on Bylot Island has been estimated to be over 400m (Smith and Burgess, 2000).  Permafrost terrace, glacier valley in Bylot Island - Eastern Canadian Arctic",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"5_CH4_3",2013,7,NA,NA,5,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0067,NA,NA
"24","Bouchard_2015","10.5194/bg-12-7279-2015",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Bylot Island",73.15,-79.96666667,NA,NA,"Lake_NoKarst_Bylot Yedoma Unknown",NA,"Polygonal pond","The plains that stretch out on either side of the mountains belong to the Arctic Lowlands physiographic region (Bostock, 1970). The numerous valleys formed in the lowlands were shaped during the successive Pleistocene glaciations (Klassen, 1993). Since the Holocene, these valleys developed highly dynamic biogeosystems rich in permafrost ground ice, peat, and aquatic environments. A terminal moraine, located about halfway between the actual glacier front and the seashore and sitting on marine clay, was 14Cdated to  9.8 k yrBP (Allard, 1996). Glacial retreat, accompanied by a marine trans15 gression phase, ended around 6 k yrBP. The outwash plain is bordered on both sides by a 3 to 5 m-thick terrace, criss-crossed by networks of tundra polygons associated with the formation of syngenetic ice wedges (Figs. 1d and 2a). Along the southern bank of the river, the upper portion of the terrace is composed of alternating organic (peat) and mineral (wind-blown sand and silt) material, which started to accumulate over glacio-fluvial sands and gravels around 3700 years ago (Fortier and Allard, 2004). These peaty loess deposits contain 25 excess pore ice (> 100% dry weight) and their gravimetric organic matter content can reach over 50 %. The active layer depth in such deposits generally ranges between 40 to 60 cm, and the maximum depth of permafrost on Bylot Island has been estimated to be over 400m (Smith and Burgess, 2000).  Permafrost terrace, glacier valley in Bylot Island - Eastern Canadian Arctic",NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,NA,NA,"60_CH4_4",2013,7,NA,NA,60,NA,NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7649,NA,NA
"25","Charman_1994","israd",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018","No DOI available, only: https://www.jstor.org/stable/2261385?seq=1&cid=pdf-reference#references_tab_contents ",NA,201910281615,"Wally Creek ",49.06666667,-80.6,NA,NA,"Peat_NotPF Not Yedoma",NA,"Peatland",NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Picea marina, Sphagnum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100_CO2_1",1991,9,NA,"yes",100,"3 notes sep by &: atmosphere & Gas collected with stainless steel probe described by Dinel et al. (1988). & Gas samples were separated into CO2 and CH4 cryogenically and CH4 was converted to CO2 by passing the gas through copper oxide heated to 850oC. Both gas samples were then analysed for 14C and 13C content using Accelerator Mass Spectrometry (AMS) at Isotrace, University of Toronto, Canada. All dates are corrected for isotopic fractionation to a d13C of -25permil. Water samples obtained during gas sampling were analysed at EIL for tritium after electrolytic enrichment by liquid scintillation counting with a counting error of  +- 0.8 TU.",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6944,NA,NA
"26","Charman_1994","israd",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018","No DOI available, only: https://www.jstor.org/stable/2261385?seq=1&cid=pdf-reference#references_tab_contents ",NA,201910281615,"Wally Creek ",49.06666667,-80.6,NA,NA,"Peat_NotPF Not Yedoma",NA,"Peatland",NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Picea marina, Sphagnum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127_CO2_2",1991,9,NA,"yes",127,"3 notes sep by &: atmosphere & Gas collected with stainless steel probe described by Dinel et al. (1988). & Gas samples were separated into CO2 and CH4 cryogenically and CH4 was converted to CO2 by passing the gas through copper oxide heated to 850oC. Both gas samples were then analysed for 14C and 13C content using Accelerator Mass Spectrometry (AMS) at Isotrace, University of Toronto, Canada. All dates are corrected for isotopic fractionation to a d13C of -25permil. Water samples obtained during gas sampling were analysed at EIL for tritium after electrolytic enrichment by liquid scintillation counting with a counting error of  +- 0.8 TU.",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6944,NA,NA
"27","Charman_1994","israd",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018","No DOI available, only: https://www.jstor.org/stable/2261385?seq=1&cid=pdf-reference#references_tab_contents ",NA,201910281615,"Wally Creek ",49.06666667,-80.6,NA,NA,"Peat_NotPF Not Yedoma",NA,"Peatland",NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,"yes","Histosols",NA,NA,NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Picea marina, Sphagnum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100_CH4_3",1991,9,NA,"yes",100,"3 notes sep by &: atmosphere & Gas collected with stainless steel probe described by Dinel et al. (1988). & Gas samples were separated into CO2 and CH4 cryogenically and CH4 was converted to CO2 by passing the gas through copper oxide heated to 850oC. Both gas samples were then analysed for 14C and 13C content using Accelerator Mass Spectrometry (AMS) at Isotrace, University of Toronto, Canada. All dates are corrected for isotopic fractionation to a d13C of -25permil. Water samples obtained during gas sampling were analysed at EIL for tritium after electrolytic enrichment by liquid scintillation counting with a counting error of  +- 0.8 TU.",NA,"CH4",NA,NA,NA,NA,NA,NA,NA,NA,-75.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7417,NA,NA
