"","entry_name","doi","compilation_doi","curator_name","curator_organization","curator_email","modification_date_y","modification_date_m","modification_date_d","contact_name","contact_email","contact_orcid_id","bibliographical_reference","metadata_note","associated_datasets","template_version","site_name","site_lat","site_long","site_datum","site_elevation","site_note","plot_name.x","pro_name","pro_note","pro_lat","pro_long","pro_elevation","pro_treatment","pro_treatment_note","pro_comp","pro_reps","pro_MAT","pro_MAP","pro_peatland","pro_usda_soil_order","pro_soil_series","pro_soil_taxon","pro_soil_taxon_sys","pro_chrono_name","pro_soil_age","pro_soil_age_note","pro_MAST","pro_MASWC","pro_land_cover","pro_lc_phenology","pro_lc_leaf_type","pro_lc_photosyn_path","pro_veg_note","pro_NPP","pro_bedrock_depth","pro_complete","pro_depth_water","pro_thaw_depth","pro_parent_material","pro_parent_chem","pro_parent_material_notes","pro_2d_position","pro_aspect","pro_aspect_deg","pro_slope","pro_slope_shape","pro_drainage_class","pro_soc","pro_soc_sigma","pro_soc_depth","pro_catchment_area","pro_permafrost","pro_thermokarst","pro_deforested","pro_water_body","pro_water_body_name","plot_name.y","flx_name","flx_lat","flx_long","flx_obs_date_y","flx_obs_date_m","flx_obs_date_d","flx_notes","flx_pathway","flx_pathway_note","flx_analyte","flx_ecosystem_component","flx_method","flx_method_note","flx_storage_method","flx_duration","flx_duration_units","flx_keeling_plot","flx_atm_correction","flx_source_temp","flx_source_O2","flx_source_H2O","flx_rate","flx_rate_sd","flx_rate_units","flx_analyte_conc","flx_discharge_rate","flx_aquatic_ph","flx_aquatic_cond","flx_13c","flx_13c_sd","flx_18o","flx_2h","flx_rc_lab","flx_rc_lab_number","flx_rc_year","flx_14c","flx_14c_sigma","flx_14c_sd","flx_fraction_modern","flx_fraction_modern_sigma","flx_fraction_modern_sd"
"3201","Schulze_2011","10.1007/s10533-010-9526-2",NA,"J. Beem-Miller","MPI-BGC","jbeem@bgc-jena.mpg.de",2018,2,12,"W. Borken","werner.borken@uni‐bayreuth.de",NA,"Schulze, K., W. Borken, and E. Matzner. 2011. Dynamics of dissolved organic 14C in throughfall and soil solution of a Norway spruce forest. Biogeochemistry:1-13.","via B. Ahrens (DOC)",NA,NA,"Fichtelgeberge",50.133,11.867,NA,770,NA,"Control","Schulze11_avg","Profile DOC flux",NA,NA,NA,"control","control for throughfall exclusion and snow removal experiments",NA,3,5.3,1160,NA,NA,NA,"Podzol","WRB",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"P. albies",NA,NA,NA,NA,NA,"metamorphic",NA,"Granite formations, gneiss, mica schist, phyllites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control","2007-9-4_DOC",NA,NA,2007,9,4,NA,"dissolved","Forest floor leachate (below Oa horizon)","DOC","ecosystem","grab sample",NA,"flask",14,"days",NA,NA,NA,NA,NA,0.117641437299436,0.00461316925662571,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3202","Schulze_2011","10.1007/s10533-010-9526-2",NA,"J. Beem-Miller","MPI-BGC","jbeem@bgc-jena.mpg.de",2018,2,12,"W. Borken","werner.borken@uni‐bayreuth.de",NA,"Schulze, K., W. Borken, and E. Matzner. 2011. Dynamics of dissolved organic 14C in throughfall and soil solution of a Norway spruce forest. Biogeochemistry:1-13.","via B. Ahrens (DOC)",NA,NA,"Fichtelgeberge",50.133,11.867,NA,770,NA,"Control","Schulze11_avg","Profile DOC flux",NA,NA,NA,"control","control for throughfall exclusion and snow removal experiments",NA,3,5.3,1160,NA,NA,NA,"Podzol","WRB",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"P. albies",NA,NA,NA,NA,NA,"metamorphic",NA,"Granite formations, gneiss, mica schist, phyllites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control","2007-9-18_DOC",NA,NA,2007,9,18,NA,"dissolved","Forest floor leachate (below Oa horizon)","DOC","ecosystem","grab sample",NA,"flask",14,"days",NA,NA,NA,NA,NA,0.0317192886165767,0.000335371090113897,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3203","Schulze_2011","10.1007/s10533-010-9526-2",NA,"J. Beem-Miller","MPI-BGC","jbeem@bgc-jena.mpg.de",2018,2,12,"W. Borken","werner.borken@uni‐bayreuth.de",NA,"Schulze, K., W. Borken, and E. Matzner. 2011. Dynamics of dissolved organic 14C in throughfall and soil solution of a Norway spruce forest. Biogeochemistry:1-13.","via B. Ahrens (DOC)",NA,NA,"Fichtelgeberge",50.133,11.867,NA,770,NA,"Control","Schulze11_avg","Profile DOC flux",NA,NA,NA,"control","control for throughfall exclusion and snow removal experiments",NA,3,5.3,1160,NA,NA,NA,"Podzol","WRB",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"P. albies",NA,NA,NA,NA,NA,"metamorphic",NA,"Granite formations, gneiss, mica schist, phyllites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control","2007-10-2_DOC",NA,NA,2007,10,2,NA,"dissolved","Forest floor leachate (below Oa horizon)","DOC","ecosystem","grab sample",NA,"flask",14,"days",NA,NA,NA,NA,NA,0.173086699763358,0.00998633521165692,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3204","Schulze_2011","10.1007/s10533-010-9526-2",NA,"J. Beem-Miller","MPI-BGC","jbeem@bgc-jena.mpg.de",2018,2,12,"W. Borken","werner.borken@uni‐bayreuth.de",NA,"Schulze, K., W. Borken, and E. Matzner. 2011. Dynamics of dissolved organic 14C in throughfall and soil solution of a Norway spruce forest. Biogeochemistry:1-13.","via B. Ahrens (DOC)",NA,NA,"Fichtelgeberge",50.133,11.867,NA,770,NA,"Control","Schulze11_avg","Profile DOC flux",NA,NA,NA,"control","control for throughfall exclusion and snow removal experiments",NA,3,5.3,1160,NA,NA,NA,"Podzol","WRB",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"P. albies",NA,NA,NA,NA,NA,"metamorphic",NA,"Granite formations, gneiss, mica schist, phyllites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control","2007-10-16_DOC",NA,NA,2007,10,16,NA,"dissolved","Forest floor leachate (below Oa horizon)","DOC","ecosystem","grab sample",NA,"flask",14,"days",NA,NA,NA,NA,NA,0,0,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3205","Schulze_2011","10.1007/s10533-010-9526-2",NA,"J. Beem-Miller","MPI-BGC","jbeem@bgc-jena.mpg.de",2018,2,12,"W. Borken","werner.borken@uni‐bayreuth.de",NA,"Schulze, K., W. Borken, and E. Matzner. 2011. Dynamics of dissolved organic 14C in throughfall and soil solution of a Norway spruce forest. Biogeochemistry:1-13.","via B. Ahrens (DOC)",NA,NA,"Fichtelgeberge",50.133,11.867,NA,770,NA,"Control","Schulze11_avg","Profile DOC flux",NA,NA,NA,"control","control for throughfall exclusion and snow removal experiments",NA,3,5.3,1160,NA,NA,NA,"Podzol","WRB",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"P. albies",NA,NA,NA,NA,NA,"metamorphic",NA,"Granite formations, gneiss, mica schist, phyllites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control","2007-10-30_DOC",NA,NA,2007,10,30,NA,"dissolved","Forest floor leachate (below Oa horizon)","DOC","ecosystem","grab sample",NA,"flask",14,"days",NA,NA,NA,NA,NA,0.0110355845145134,4.05947085256556e-05,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3206","Schulze_2011","10.1007/s10533-010-9526-2",NA,"J. Beem-Miller","MPI-BGC","jbeem@bgc-jena.mpg.de",2018,2,12,"W. Borken","werner.borken@uni‐bayreuth.de",NA,"Schulze, K., W. Borken, and E. Matzner. 2011. Dynamics of dissolved organic 14C in throughfall and soil solution of a Norway spruce forest. Biogeochemistry:1-13.","via B. Ahrens (DOC)",NA,NA,"Fichtelgeberge",50.133,11.867,NA,770,NA,"Control","Schulze11_avg","Profile DOC flux",NA,NA,NA,"control","control for throughfall exclusion and snow removal experiments",NA,3,5.3,1160,NA,NA,NA,"Podzol","WRB",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"P. albies",NA,NA,NA,NA,NA,"metamorphic",NA,"Granite formations, gneiss, mica schist, phyllites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control","2007-11-13_DOC",NA,NA,2007,11,13,NA,"dissolved","Forest floor leachate (below Oa horizon)","DOC","ecosystem","grab sample",NA,"flask",14,"days",NA,NA,NA,NA,NA,0.103637774240527,0.00358026274984347,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3207","Schulze_2011","10.1007/s10533-010-9526-2",NA,"J. Beem-Miller","MPI-BGC","jbeem@bgc-jena.mpg.de",2018,2,12,"W. Borken","werner.borken@uni‐bayreuth.de",NA,"Schulze, K., W. Borken, and E. Matzner. 2011. Dynamics of dissolved organic 14C in throughfall and soil solution of a Norway spruce forest. Biogeochemistry:1-13.","via B. Ahrens (DOC)",NA,NA,"Fichtelgeberge",50.133,11.867,NA,770,NA,"Control","Schulze11_avg","Profile DOC flux",NA,NA,NA,"control","control for throughfall exclusion and snow removal experiments",NA,3,5.3,1160,NA,NA,NA,"Podzol","WRB",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"P. albies",NA,NA,NA,NA,NA,"metamorphic",NA,"Granite formations, gneiss, mica schist, phyllites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control","2007-12-11_DOC",NA,NA,2007,12,11,NA,"dissolved","Forest floor leachate (below Oa horizon)","DOC","ecosystem","grab sample",NA,"flask",14,"days",NA,NA,NA,NA,NA,0.12205269339795,0.00496561998856464,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3208","Schulze_2011","10.1007/s10533-010-9526-2",NA,"J. Beem-Miller","MPI-BGC","jbeem@bgc-jena.mpg.de",2018,2,12,"W. Borken","werner.borken@uni‐bayreuth.de",NA,"Schulze, K., W. Borken, and E. Matzner. 2011. Dynamics of dissolved organic 14C in throughfall and soil solution of a Norway spruce forest. Biogeochemistry:1-13.","via B. Ahrens (DOC)",NA,NA,"Fichtelgeberge",50.133,11.867,NA,770,NA,"Control","Schulze11_avg","Profile DOC flux",NA,NA,NA,"control","control for throughfall exclusion and snow removal experiments",NA,3,5.3,1160,NA,NA,NA,"Podzol","WRB",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"P. albies",NA,NA,NA,NA,NA,"metamorphic",NA,"Granite formations, gneiss, mica schist, phyllites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control","2008-1-8_DOC",NA,NA,2008,1,8,NA,"dissolved","Forest floor leachate (below Oa horizon)","DOC","ecosystem","grab sample",NA,"flask",14,"days",NA,NA,NA,NA,NA,0.00624933292913393,1.30180540197192e-05,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3209","Schuur_2006","10.1111/j.1365-2486.2005.01066.x",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,5,4,"Edward A. G. Schuur","tschuur@ufl.edu",NA,"Schuur E.A.G. & Trumbure S.E., 2006, Partioning sources of soil respiration in boreal black spruce forest using radiocarbon, Global Change Biology, 12, 165-176",NA,NA,NA,"Tower_12-Mile",64.04,-145.7,"WGS84",490,"Tower elev = 490m; 12-Mile = 520; sites <10km apart",NA,"T_F","flx chamber avg",NA,NA,490,"control",NA,"yes",6,NA,NA,NA,NA,NA,"Entisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"Picea mariana; Pleurozium schreberi; Hylocomium splendens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T_F_2001613",NA,NA,2001,6,13,NA,"soil emission",NA,"CO2","ecosystem","chamber","modified dynamic flow chamber; n = 3","molecular sieve",2,"mins","yes","yes",NA,NA,NA,1.8144,0.7752,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,123,5,10,NA,NA,NA
"3210","Schuur_2006","10.1111/j.1365-2486.2005.01066.x",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,5,4,"Edward A. G. Schuur","tschuur@ufl.edu",NA,"Schuur E.A.G. & Trumbure S.E., 2006, Partioning sources of soil respiration in boreal black spruce forest using radiocarbon, Global Change Biology, 12, 165-176",NA,NA,NA,"Tower_12-Mile",64.04,-145.7,"WGS84",490,"Tower elev = 490m; 12-Mile = 520; sites <10km apart",NA,"T_F","flx chamber avg",NA,NA,490,"control",NA,"yes",6,NA,NA,NA,NA,NA,"Entisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"Picea mariana; Pleurozium schreberi; Hylocomium splendens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T_F_2001827",NA,NA,2001,8,27,NA,"soil emission",NA,"CO2","ecosystem","chamber","modified dynamic flow chamber; n = 3","molecular sieve",2,"mins","yes","yes",NA,NA,NA,2.124,0.2688,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,123,5,7,NA,NA,NA
"3211","Schuur_2006","10.1111/j.1365-2486.2005.01066.x",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,5,4,"Edward A. G. Schuur","tschuur@ufl.edu",NA,"Schuur E.A.G. & Trumbure S.E., 2006, Partioning sources of soil respiration in boreal black spruce forest using radiocarbon, Global Change Biology, 12, 165-176",NA,NA,NA,"Tower_12-Mile",64.04,-145.7,"WGS84",490,"Tower elev = 490m; 12-Mile = 520; sites <10km apart",NA,"TM_F","flx chamber avg",NA,NA,520,"control",NA,"yes",3,NA,NA,NA,NA,NA,"Entisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"Picea mariana; Cladonis spp.; Cladina spp.; Pleurozium schreberi; Hylocomium splendens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM_F_2001828",NA,NA,2001,8,28,NA,"soil emission",NA,"CO2","ecosystem","chamber","modified dynamic flow chamber; n = 3","molecular sieve",2,"mins","yes","yes",NA,NA,NA,2.1816,0.2592,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,119,5,7,NA,NA,NA
"3212","Schuur_2006","10.1111/j.1365-2486.2005.01066.x",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,5,4,"Edward A. G. Schuur","tschuur@ufl.edu",NA,"Schuur E.A.G. & Trumbure S.E., 2006, Partioning sources of soil respiration in boreal black spruce forest using radiocarbon, Global Change Biology, 12, 165-176",NA,NA,NA,"CPCRW",65.167,-147.5,"WGS84",610,"Caribou Poker Creek Research Watershed",NA,"CPCRW_F","flx chamber avg",NA,NA,610,"control",NA,"yes",4,NA,NA,NA,NA,NA,"Entisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"Picea mariana; Sphagnum spp.; Pleurozium schreberi; Hylocomium splendens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CPCRW_F_2001615",NA,NA,2001,6,15,NA,"soil emission",NA,"CO2","ecosystem","chamber","modified dynamic flow chamber; n = 2","molecular sieve",2,"mins","yes","yes",NA,NA,NA,1.6536,0.2208,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,109,5,1,NA,NA,NA
"3213","Schuur_2006","10.1111/j.1365-2486.2005.01066.x",NA,"Sophie von Fromm","MPI-BGC","sfromm@bgc-jena.mpg.de",2018,5,4,"Edward A. G. Schuur","tschuur@ufl.edu",NA,"Schuur E.A.G. & Trumbure S.E., 2006, Partioning sources of soil respiration in boreal black spruce forest using radiocarbon, Global Change Biology, 12, 165-176",NA,NA,NA,"CPCRW",65.167,-147.5,"WGS84",610,"Caribou Poker Creek Research Watershed",NA,"CPCRW_F","flx chamber avg",NA,NA,610,"control",NA,"yes",4,NA,NA,NA,NA,NA,"Entisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"Picea mariana; Sphagnum spp.; Pleurozium schreberi; Hylocomium splendens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CPCRW_F_200181",NA,NA,2001,8,1,NA,"soil emission",NA,"CO2","ecosystem","chamber","modified dynamic flow chamber; n = 2","molecular sieve",2,"mins","yes","yes",NA,NA,NA,3.6672,1.1232,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,115,5,6,NA,NA,NA
"3214","Schuur_2009","10.1038/nature08031",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Healy",63.87833333,-149.25333333,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Minimal thaw","relatively well-drained uplands ",NA,NA,700,"control",NA,NA,NA,-1,390,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dominated by the tussock-forming sedge, Eriophorum vaginatum, with coexisting deciduous and evergreen shrubs, and an understory of mosses and lichens ",NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,"Minimal thaw_ Atm_CO2 1",NA,NA,2004,6,NA,NA,"soil emission",NA,"CO2","atmosphere","chamber","Check paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.072,NA,NA
"3215","Schuur_2009","10.1038/nature08031",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Healy",63.87833333,-149.25333333,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Minimal thaw","relatively well-drained uplands ",NA,NA,700,"control",NA,NA,NA,-1,390,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dominated by the tussock-forming sedge, Eriophorum vaginatum, with coexisting deciduous and evergreen shrubs, and an understory of mosses and lichens ",NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,"Minimal thaw_ Atm_CO2 2",NA,NA,2004,7,NA,NA,"soil emission",NA,"CO2","atmosphere","chamber","Check paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0721,NA,NA
"3216","Schuur_2009","10.1038/nature08031",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Healy",63.87833333,-149.25333333,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Minimal thaw","relatively well-drained uplands ",NA,NA,700,"control",NA,NA,NA,-1,390,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dominated by the tussock-forming sedge, Eriophorum vaginatum, with coexisting deciduous and evergreen shrubs, and an understory of mosses and lichens ",NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,"Minimal thaw_ Atm_CO2 3",NA,NA,2004,8,NA,NA,"soil emission",NA,"CO2","atmosphere","chamber","Check paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0721,NA,NA
"3217","Schuur_2009","10.1038/nature08031",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Healy",63.87833333,-149.25333333,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Minimal thaw","relatively well-drained uplands ",NA,NA,700,"control",NA,NA,NA,-1,390,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dominated by the tussock-forming sedge, Eriophorum vaginatum, with coexisting deciduous and evergreen shrubs, and an understory of mosses and lichens ",NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,"Minimal thaw_ Atm_CO2 4",NA,NA,2004,9,NA,NA,"soil emission",NA,"CO2","atmosphere","chamber","Check paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0721,NA,NA
"3218","Schuur_2009","10.1038/nature08031",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Healy",63.87833333,-149.25333333,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Minimal thaw","relatively well-drained uplands ",NA,NA,700,"control",NA,NA,NA,-1,390,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dominated by the tussock-forming sedge, Eriophorum vaginatum, with coexisting deciduous and evergreen shrubs, and an understory of mosses and lichens ",NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,"Minimal thaw_ Atm_CO2 5",NA,NA,2005,6,NA,NA,"soil emission",NA,"CO2","atmosphere","chamber","Check paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0661,NA,NA
"3219","Schuur_2009","10.1038/nature08031",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Healy",63.87833333,-149.25333333,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Minimal thaw","relatively well-drained uplands ",NA,NA,700,"control",NA,NA,NA,-1,390,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dominated by the tussock-forming sedge, Eriophorum vaginatum, with coexisting deciduous and evergreen shrubs, and an understory of mosses and lichens ",NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,"Minimal thaw_ Atm_CO2 6",NA,NA,2005,7,NA,NA,"soil emission",NA,"CO2","atmosphere","chamber","Check paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0661,NA,NA
"3220","Schuur_2009","10.1038/nature08031",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Healy",63.87833333,-149.25333333,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Minimal thaw","relatively well-drained uplands ",NA,NA,700,"control",NA,NA,NA,-1,390,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dominated by the tussock-forming sedge, Eriophorum vaginatum, with coexisting deciduous and evergreen shrubs, and an understory of mosses and lichens ",NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,"Minimal thaw_ Atm_CO2 7",NA,NA,2005,8,NA,NA,"soil emission",NA,"CO2","atmosphere","chamber","Check paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0662,NA,NA
"3221","Schuur_2009","10.1038/nature08031",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Healy",63.87833333,-149.25333333,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Minimal thaw","relatively well-drained uplands ",NA,NA,700,"control",NA,NA,NA,-1,390,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dominated by the tussock-forming sedge, Eriophorum vaginatum, with coexisting deciduous and evergreen shrubs, and an understory of mosses and lichens ",NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,"Minimal thaw_ Atm_CO2 8",NA,NA,2005,9,NA,NA,"soil emission",NA,"CO2","atmosphere","chamber","Check paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0662,NA,NA
"3222","Schuur_2009","10.1038/nature08031",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"Healy",63.87833333,-149.25333333,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Minimal thaw","relatively well-drained uplands ",NA,NA,700,"control",NA,NA,NA,-1,390,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dominated by the tussock-forming sedge, Eriophorum vaginatum, with coexisting deciduous and evergreen shrubs, and an understory of mosses and lichens ",NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,"Minimal thaw_ Atm_CO2 9",NA,NA,2006,5,NA,NA,"soil emission",NA,"CO2","atmosphere","chamber","Check paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0622,NA,NA
