"","entry_name","doi","compilation_doi","curator_name","curator_organization","curator_email","modification_date_y","modification_date_m","modification_date_d","contact_name","contact_email","contact_orcid_id","bibliographical_reference","metadata_note","associated_datasets","template_version","site_name","site_lat","site_long","site_datum","site_elevation","site_note","plot_name.x","pro_name","pro_note","pro_lat","pro_long","pro_elevation","pro_treatment","pro_treatment_note","pro_comp","pro_reps","pro_MAT","pro_MAP","pro_usda_soil_order","pro_soil_series","pro_soil_taxon","pro_soil_taxon_sys","pro_chrono_name","pro_soil_age","pro_soil_age_note","pro_MAST","pro_MASWC","pro_land_cover","pro_lc_phenology","pro_lc_leaf_type","pro_lc_photosyn_path","pro_veg_note","pro_NPP","pro_bedrock_depth","pro_complete","pro_depth_water","pro_thaw_depth","pro_parent_material","pro_parent_chem","pro_parent_material_notes","pro_2d_position","pro_aspect","pro_aspect_deg","pro_slope","pro_slope_shape","pro_drainage_class","pro_soc","pro_soc_sigma","pro_soc_depth","pro_catchment_area","pro_permafrost","pro_thermokarst","pro_deforested","pro_water_body","pro_water_body_name","pro_graven_zone","pro_bio1","pro_bio2","pro_bio3","pro_bio4","pro_bio5","pro_bio6","pro_bio7","pro_bio8","pro_bio9","pro_bio10","pro_bio11","pro_bio12","pro_bio13","pro_bio14","pro_bio15","pro_bio16","pro_bio17","pro_bio18","pro_bio19","pro_PET","pro_SG_BD_0cm","pro_SG_BD_10cm","pro_SG_BD_30cm","pro_SG_BD_60cm","pro_SG_BD_100cm","pro_SG_BD_200cm","pro_SG_clay_0cm","pro_SG_clay_10cm","pro_SG_clay_30cm","pro_SG_clay_60cm","pro_SG_clay_100cm","pro_SG_clay_200cm","pro_SG_coarse_0cm","pro_SG_coarse_10cm","pro_SG_coarse_30cm","pro_SG_coarse_60cm","pro_SG_coarse_100cm","pro_SG_coarse_200cm","pro_SG_orgC_0cm","pro_SG_orgC_10cm","pro_SG_orgC_30cm","pro_SG_orgC_60cm","pro_SG_orgC_100cm","pro_SG_orgC_200cm","pro_SG_Cstock_0_10cm","pro_SG_Cstock_10_30cm","pro_SG_Cstock_30_60cm","pro_SG_Cstock_60_100cm","pro_SG_Cstock_100_200cm","pro_0.5_landCover_MODIS","pro_0.5_landCover","pro_0.5_MAP","pro_0.5_MAT","pro_0.5_USDA","plot_name.y","flx_name","flx_lat","flx_long","flx_obs_date_y","flx_obs_date_m","flx_obs_date_d","flx_notes","flx_pathway","flx_pathway_note","flx_analyte","flx_ecosystem_component","flx_method","flx_method_note","flx_storage_method","flx_duration","flx_duration_units","flx_keeling_plot","flx_atm_correction","flx_source_temp","flx_source_O2","flx_source_H2O","flx_rate","flx_rate_sd","flx_rate_units","flx_analyte_conc","flx_discharge_rate","flx_aquatic_ph","flx_aquatic_cond","flx_13c","flx_13c_sd","flx_18o","flx_2h","flx_rc_lab","flx_rc_lab_number","flx_rc_year","flx_14c","flx_14c_sigma","flx_14c_sd","flx_fraction_modern","flx_fraction_modern_sigma","flx_fraction_modern_sd","flx_graven_atm","flx_dd14c"
"11","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan",NA,"Appi forest","atmosphere",40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol",NA,"Appi forest_200894_1",NA,NA,2008,9,4,NA,NA,NA,"CO2","atmosphere","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,24.85927,5.1,NA,1.03207523403945,NA,NA,49.4,-24.54073
"12","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan","A","Appi forest_A",NA,40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol","A","Appi forest_A_20071024_1",NA,NA,2007,10,24,NA,"soil emission","total","CO2","ecosystem","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.026464,6.388,"µg C m-2 s-1",NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,76.29,7,NA,1.08373697670055,NA,NA,52.9,23.39
"13","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan","A","Appi forest_A",NA,40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol","A","Appi forest_A_20071024_2",NA,NA,2007,10,24,NA,"soil emission","only litter","CO2","heterotrophic","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.775584,6.382,"µg C m-2 s-1",NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,59.1,6.9,NA,1.0664280370751,NA,NA,52.9,6.2
"14","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan","A","Appi forest_A",NA,40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol","A","Appi forest_A_20071024_3",NA,NA,2007,10,24,NA,"soil emission","without litter","CO2","autotrophic","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,88.82,8.11,NA,1.09635367323964,NA,NA,52.9,35.92
"15","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan","A","Appi forest_A",NA,40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol","A","Appi forest_A_2007524_1",NA,NA,2007,5,24,NA,"soil emission","total","CO2","ecosystem","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4993,6.652,"µg C m-2 s-1",NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,57.81,10.2,NA,1.06512911141385,NA,NA,52.9,4.91
"16","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan","A","Appi forest_A",NA,40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol","A","Appi forest_A_2007524_2",NA,NA,2007,5,24,NA,"soil emission","only litter","CO2","heterotrophic","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.143041,11.44,"µg C m-2 s-1",NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,56.62,15,NA,1.06393087766433,NA,NA,52.9,3.72
"17","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan","A","Appi forest_A",NA,40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol","A","Appi forest_A_2007524_3",NA,NA,2007,5,24,NA,"soil emission","without litter","CO2","autotrophic","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,79.73,9.05,NA,1.08720077846388,NA,NA,52.9,26.83
"18","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan","A","Appi forest_A",NA,40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol","A","Appi forest_A_2007620_1",NA,NA,2007,6,20,NA,"soil emission","total","CO2","ecosystem","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.83179,8.93,"µg C m-2 s-1",NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,83.29,5.7,NA,1.09078541052127,NA,NA,52.9,30.39
"19","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan","A","Appi forest_A",NA,40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol","A","Appi forest_A_2007620_2",NA,NA,2007,6,20,NA,"soil emission","only litter","CO2","heterotrophic","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.468182,12.908,"µg C m-2 s-1",NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,61.91,7.3,NA,1.06925747979456,NA,NA,52.9,9.01
"20","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan","A","Appi forest_A",NA,40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol","A","Appi forest_A_2007620_3",NA,NA,2007,6,20,NA,"soil emission","without litter","CO2","autotrophic","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,85.6,5.89,NA,1.09311139368211,NA,NA,52.9,32.7
"21","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan","A","Appi forest_A",NA,40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol","A","Appi forest_A_2007725_1",NA,NA,2007,7,25,NA,"soil emission","total","CO2","ecosystem","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,66.81402,10.922,"µg C m-2 s-1",NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,65.99,7.9,NA,1.07336570979292,NA,NA,52.9,13.09
"22","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan","A","Appi forest_A",NA,40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol","A","Appi forest_A_2007725_2",NA,NA,2007,7,25,NA,"soil emission","only litter","CO2","heterotrophic","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.088434,6.562,"µg C m-2 s-1",NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,51.23,7.4,NA,1.05850358362237,NA,NA,52.9,-1.67
"23","Atarashi-Andoh_2012","10.1016/j.agrformet.2011.09.015",NA,"Sabine Ersing, Jessica Brandt","University of Augsburg","sabine.ersing@gmx.de",2018,5,22,"Mariko Atarashi-Andoh","andoh.mariko@jaea.go.jp","https://orcid.org/0000-0002-3920-4671","Atarashi-Andoh, Mariko & Koarashi, Jun & Ishizuka, Shigehiro & Hirai, Keizo, 2012, Seasonal patterns and control factors of CO2 effluxes from surface litter, soil organic carbon, and root-derived carbon estimated using radiocarbon signatures, Agricultural and Forest Meteorology, 152, 149-158",NA,NA,NA,"Appi forest",40,140.56,"WGS84",825,"Iwate Prefecture, Japan","A","Appi forest_A",NA,40,140.56,NA,"control",NA,NA,NA,6.1,1207,NA,NA,"Andosol","WRB",NA,1,NA,NA,NA,"forest",NA,NA,NA,"Fagus crenata",NA,NA,NA,NA,NA,NA,NA,"lava plateau
consisting of andesite lava, at the foot of the Hachimantai
volcanic chain, Allophanic volcanic ash soils are
widely distributed throughout northern Iwate Prefecture, Tephra fragments (Towada-a ash fall deposit: ca. 1000
BP) were observed at 15–20cm in the mineral soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",51,81,23,9190,231,-109,340,169,-27,169,-64,1735,207,99,25,610,329,610,351,452,68,74,86,112,121,123,13,13,13,13,14,13,22,24,25,26,25,26,24,21,10,8,7,7,6,9,10,13,32,5,2,1498.5400390625,8.30666637420654,"Entisol","A","Appi forest_A_2007725_3",NA,NA,2007,7,25,NA,"soil emission","without litter","CO2","autotrophic","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAEA",NA,NA,68.3,8.25,NA,1.07569169295376,NA,NA,52.9,15.4
